auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_required_activity
102,14,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,120000,,,,,1050,120000,,,,,1050,997
102,14,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,247000,37050,209950,37050,,3220,243600,36540,207060,36540,,3220,3059
102,14,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,14,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4116,3910,3910,138000,20700,117300,20700,,3910,127800,19170,108630,19170,,4116,3910
102,14,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,14,"LICT Wireless Broadband Company, LLC",0025243858,0,,80718,76682,38442,3202000,,,,,38442,3161200,,,,,40466,38442
102,14,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4748,4510,4150,148000,22200,125800,22200,,4150,135000,20250,114750,20250,,4369,4150
102,14,"Nsight Spectrum, LLC",0020519138,0,,295,280,280,8000,,,,,280,7000,,,,,295,280
102,14,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,14,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,36000,,,,,560,34000,,,,,590,560
102,14,RSA 1 Limited Partnership,0002576411,0,,245,232,232,68000,,,,,232,68000,,,,,245,232
102,14,Rock Port Telephone Company,0004362505,0,,259,246,259,37000,,,,,259,36480,,,,,259,246
102,14,SANN Consortium,0027856186,15,Rural,1853,1760,1760,228000,34200,193800,34200,,1760,228000,34200,193800,34200,,1853,1760
102,14,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,525000,131250,393750,131250,33750,13208,491000,122750,368250,122750,28500,13800,13110
102,14,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,14,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,30948000,,,,,1144100,34152000,,,,,1204316,1144100
102,14,T-Mobile License LLC,0001565449,0,,13600906,12920860,12783860,654454000,,,,,12920860,644534432,,,,,13600906,12920860
102,14,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,130000,,,,,1470,128600,,,,,1470,1396
102,14,"The Alaska Wireless Network, LLC",0021818133,0,,3531,3354,3354,197000,,,,,3354,180200,,,,,3531,3354
102,14,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,14,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,198000,49500,148500,49500,49500,2136,192380,48095,144285,48095,48095,2136,2029
102,14,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,14,Union Telephone Company,0001630201,15,Rural,2686,2551,1654,163000,24450,138550,24450,,2551,181200,27180,154020,27180,,2686,2551
102,14,United States Cellular Corporation,0004372322,0,,531369,504800,504800,34868000,,,,,504800,34868000,,,,,531369,504800
102,14,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,7536000,,,,,83372,7529200,,,,,87604,83223
102,14,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,13,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,0,0,0,0,0,0,532,11440,2860,8580,2860,110,560,532
102,13,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,381074000,,,,,6081700,381015000,,,,,6398948,6079000
102,13,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,13,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,13,Aries Wireless LLC,0027834787,0,,50000,47500,49300,2977000,,,,,49300,1197000,,,,,50000,47500
102,13,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,140000,21000,119000,21000,,2920,133800,20070,113730,20070,,2940,2793
102,13,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,13,Bluegrass Consortium,0025234709,15,Rural,16348,15530,15530,960000,144000,816000,144000,,15530,943600,141540,802060,141540,,16348,15530
102,13,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,6981100,435621000,,,,,6981100,435375000,,,,,7348527,6981100
102,13,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,136000,20400,115600,20400,,2435,131600,19740,111860,19740,,2564,2435
102,13,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,843,800,800,64000,16000,48000,16000,16000,800,60000,15000,45000,15000,15000,843,800
102,13,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,38015000,,,,,604300,38015000,,,,,635100,603345
102,13,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,105000,,,,,1050,105000,,,,,1050,997
102,13,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,222000,33300,188700,33300,,3220,218600,32790,185810,32790,,3220,3059
102,13,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,13,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4116,3910,3910,152000,22800,129200,22800,,3910,141800,21270,120530,21270,,4116,3910
102,13,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,13,"LICT Wireless Broadband Company, LLC",0025243858,0,,85518,81242,67830,5101000,,,,,76682,5278200,,,,,80718,76682
102,13,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4748,4510,4510,169000,25350,143650,25350,,4510,156000,23400,132600,23400,,4748,4510
102,13,"Nsight Spectrum, LLC",0020519138,0,,295,280,280,8000,,,,,280,7000,,,,,295,280
102,13,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,13,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,33000,,,,,560,31000,,,,,590,560
102,13,RSA 1 Limited Partnership,0002576411,0,,245,232,232,60000,,,,,232,60000,,,,,245,232
102,13,Rock Port Telephone Company,0004362505,0,,259,246,259,32000,,,,,259,31480,,,,,259,246
102,13,SANN Consortium,0027856186,15,Rural,1853,1760,1760,204000,30600,173400,30600,,1760,204000,30600,173400,30600,,1853,1760
102,13,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,499000,124750,374250,124750,33750,13208,465000,116250,348750,116250,28500,13800,13110
102,13,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,13,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,30626000,,,,,1144100,33854000,,,,,1204316,1144100
102,13,T-Mobile License LLC,0001565449,0,,13600906,12920860,12783860,606662000,,,,,12920860,597492432,,,,,13600906,12920860
102,13,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,115000,,,,,1470,113600,,,,,1470,1396
102,13,"The Alaska Wireless Network, LLC",0021818133,0,,4142,3934,3354,186000,,,,,3354,169200,,,,,3531,3354
102,13,"Trace Fiber Networks, LLC",0027848720,0,,306,290,0,0,,,,,0,0,,,,,0,0
102,13,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,178000,44500,133500,44500,44500,2136,172380,43095,129285,43095,43095,2136,2029
102,13,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,13,Union Telephone Company,0001630201,15,Rural,2686,2551,1654,149000,22350,126650,22350,,2551,167200,25080,142120,25080,,2686,2551
102,13,United States Cellular Corporation,0004372322,0,,531369,504800,504800,31698000,,,,,504800,31698000,,,,,531369,504800
102,13,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,6748000,,,,,83372,6741200,,,,,87604,83223
102,13,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,12,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,12,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,346455000,,,,,6081700,346396000,,,,,6398948,6079000
102,12,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,12,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,12,Aries Wireless LLC,0027834787,0,,50000,47500,49300,2715000,,,,,49300,1197000,,,,,50000,47500
102,12,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,131000,19650,111350,19650,,2920,124800,18720,106080,18720,,2940,2793
102,12,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,12,Bluegrass Consortium,0025234709,15,Rural,16348,15530,15530,880000,132000,748000,132000,,15530,863600,129540,734060,129540,,16348,15530
102,12,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,424139000,,,,,7480200,423893000,,,,,7873200,7479540
102,12,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,123000,18450,104550,18450,,2435,119600,17940,101660,17940,,2564,2435
102,12,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,843,800,800,60000,15000,45000,15000,15000,800,56000,14000,42000,14000,14000,843,800
102,12,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,34554000,,,,,604300,34554000,,,,,635100,603345
102,12,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,95000,,,,,1050,95000,,,,,1050,997
102,12,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,202000,30300,171700,30300,,3220,198600,29790,168810,29790,,3220,3059
102,12,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,12,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4116,3910,3910,145000,21750,123250,21750,,3910,134800,20220,114580,20220,,4116,3910
102,12,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,12,"LICT Wireless Broadband Company, LLC",0025243858,0,,85518,81242,81242,5066000,,,,,81242,5025200,,,,,85518,81242
102,12,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,4510,160000,24000,136000,24000,,4510,147000,22050,124950,22050,,4748,4510
102,12,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,0,0,,,,,280,7000,,,,,295,280
102,12,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,12,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,30000,,,,,560,28000,,,,,590,560
102,12,RSA 1 Limited Partnership,0002576411,0,,245,232,232,52000,,,,,232,52000,,,,,245,232
102,12,Rock Port Telephone Company,0004362505,0,,259,246,259,27000,,,,,259,26480,,,,,259,246
102,12,SANN Consortium,0027856186,15,Rural,1853,1760,1760,180000,27000,153000,27000,,1760,180000,27000,153000,27000,,1853,1760
102,12,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,474000,118500,355500,118500,33750,13208,440000,110000,330000,110000,28500,13800,13110
102,12,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,12,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,30314000,,,,,1144100,33560000,,,,,1204316,1144100
102,12,T-Mobile License LLC,0001565449,0,,13601064,12921010,12783860,562512000,,,,,12920860,554016432,,,,,13600906,12920860
102,12,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,105000,,,,,1470,103600,,,,,1470,1396
102,12,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,3934,216000,,,,,3934,199200,,,,,4142,3934
102,12,"Trace Fiber Networks, LLC",0027848720,0,,306,290,290,24000,,,,,290,24000,,,,,306,290
102,12,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,158000,39500,118500,39500,39500,2136,152380,38095,114285,38095,38095,2136,2029
102,12,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,12,Union Telephone Company,0001630201,15,Rural,2686,2551,1654,135000,20250,114750,20250,,2551,153200,22980,130220,22980,,2686,2551
102,12,United States Cellular Corporation,0004372322,0,,531369,504800,504800,28816000,,,,,504800,28816000,,,,,531369,504800
102,12,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,6024000,,,,,83372,6017200,,,,,87604,83223
102,12,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,11,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,11,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,314991000,,,,,6081700,314932000,,,,,6398948,6079000
102,11,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,11,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,11,Aries Wireless LLC,0027834787,0,,50000,47500,49300,2477000,,,,,49300,1197000,,,,,50000,47500
102,11,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,122000,18300,103700,18300,,2920,115800,17370,98430,17370,,2940,2793
102,11,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,11,Bluegrass Consortium,0025234709,15,Rural,16730,15893,15230,794000,119100,674900,119100,,15530,788600,118290,670310,118290,,16348,15530
102,11,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,385785000,,,,,7480200,385539000,,,,,7873200,7479540
102,11,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,138000,20700,117300,20700,,2435,135600,20340,115260,20340,,2564,2435
102,11,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,800,56000,14000,42000,14000,14000,800,53980,13495,40485,13495,13495,843,800
102,11,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,31408000,,,,,604300,31408000,,,,,635100,603345
102,11,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,85000,,,,,1050,85000,,,,,1050,997
102,11,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,182000,27300,154700,27300,,3220,178600,26790,151810,26790,,3220,3059
102,11,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,11,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4137,3930,3910,139000,20850,118150,20850,,3910,128800,19320,109480,19320,,4116,3910
102,11,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,11,"LICT Wireless Broadband Company, LLC",0025243858,0,,90887,86342,81242,4581000,,,,,81242,4539000,,,,,85518,81242
102,11,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5220,200000,30000,170000,30000,,5220,188000,28200,159800,28200,,5495,5220
102,11,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4440,174000,,,,,4440,173000,,,,,4468,4244
102,11,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,11,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,28000,,,,,560,26000,,,,,590,560
102,11,RSA 1 Limited Partnership,0002576411,0,,245,232,232,44000,,,,,232,44000,,,,,245,232
102,11,Rock Port Telephone Company,0004362505,0,,259,246,259,22000,,,,,259,21480,,,,,259,246
102,11,SANN Consortium,0027856186,15,Rural,1853,1760,1760,156000,23400,132600,23400,,1760,156000,23400,132600,23400,,1853,1760
102,11,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,540000,135000,405000,135000,33750,13208,512000,128000,384000,128000,28500,13800,13110
102,11,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,11,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,30014000,,,,,1144100,33278000,,,,,1204316,1144100
102,11,T-Mobile License LLC,0001565449,0,,13601086,12921031,12784010,522299000,,,,,12921010,513947432,,,,,13601064,12921010
102,11,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,95000,,,,,1470,93600,,,,,1470,1396
102,11,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,223000,,,,,4134,212200,,,,,4352,4134
102,11,"Trace Fiber Networks, LLC",0027848720,0,,622,590,290,21000,,,,,290,21000,,,,,306,290
102,11,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,142000,35500,106500,35500,35500,2136,136380,34095,102285,34095,34095,2136,2029
102,11,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,11,Union Telephone Company,0001630201,15,Rural,2686,2551,2479,137000,20550,116450,20550,,2551,139200,20880,118320,20880,,2686,2551
102,11,United States Cellular Corporation,0004372322,0,,531369,504800,504800,26196000,,,,,504800,26196000,,,,,531369,504800
102,11,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,5388000,,,,,83372,5381200,,,,,87604,83223
102,11,"van Steenis, Ryan",0027850510,25,Small Business,82,77,77,14000,3500,10500,3500,3500,80,3900,975,2925,975,975,82,77
102,10,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,532,14000,3500,10500,3500,250,532,11440,2860,8580,2860,110,560,532
102,10,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,286379000,,,,,6081700,286320000,,,,,6398948,6079000
102,10,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,10,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,10,Aries Wireless LLC,0027834787,0,,50000,47500,49300,2261000,,,,,49300,1197000,,,,,50000,47500
102,10,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,113000,16950,96050,16950,,2920,106800,16020,90780,16020,,2940,2793
102,10,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,10,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,769000,115350,653650,115350,,16730,753600,113040,640560,113040,,16730,15893
102,10,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,350908000,,,,,7480200,350662000,,,,,7873200,7479540
102,10,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,121000,18150,102850,18150,,2435,118600,17790,100810,17790,,2564,2435
102,10,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,97000,24250,72750,24250,24250,1400,94980,23745,71235,23745,23745,1400,1330
102,10,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,28549000,,,,,604300,28549000,,,,,635100,603345
102,10,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,75000,,,,,1050,75000,,,,,1050,997
102,10,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,162000,24300,137700,24300,,3220,158600,23790,134810,23790,,3220,3059
102,10,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,10,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4537,4310,3540,120000,18000,102000,18000,,3930,132800,19920,112880,19920,,4137,3930
102,10,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,10,"LICT Wireless Broadband Company, LLC",0025243858,0,,113413,107742,86342,4404000,,,,,86342,4362000,,,,,90887,86342
102,10,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5220,190000,28500,161500,28500,,5220,175000,26250,148750,26250,,5495,5220
102,10,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4440,154000,,,,,4440,153000,,,,,4468,4244
102,10,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,10,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,26000,,,,,560,24000,,,,,590,560
102,10,RSA 1 Limited Partnership,0002576411,0,,245,232,232,40000,,,,,232,40000,,,,,245,232
102,10,Rock Port Telephone Company,0004362505,0,,259,246,259,17000,,,,,259,16480,,,,,259,246
102,10,SANN Consortium,0027856186,15,Rural,1853,1760,1760,132000,19800,112200,19800,,1760,132000,19800,112200,19800,,1853,1760
102,10,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,550000,137500,412500,137500,33500,13208,523000,130750,392250,130750,28500,13800,13110
102,10,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,10,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,29752000,,,,,1144100,33004000,,,,,1204316,1144100
102,10,T-Mobile License LLC,0001565449,0,,13726770,13040431,12784031,485224000,,,,,12921031,477384432,,,,,13601086,12921031
102,10,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,85000,,,,,1470,83600,,,,,1470,1396
102,10,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,203000,,,,,4134,192200,,,,,4352,4134
102,10,"Trace Fiber Networks, LLC",0027848720,0,,622,590,590,35000,,,,,590,35000,,,,,622,590
102,10,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,126000,31500,94500,31500,31500,2136,120380,30095,90285,30095,30095,2136,2029
102,10,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,10,Union Telephone Company,0001630201,15,Rural,3945,3747,1219,89000,13350,75650,13350,,2551,125200,18780,106420,18780,,2686,2551
102,10,United States Cellular Corporation,0004372322,0,,531369,504800,504800,23814000,,,,,504800,23814000,,,,,531369,504800
102,10,"Windstream Services, LLC",0014400220,0,,87604,83223,83372,4828000,,,,,83372,4821200,,,,,87604,83223
102,10,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,8000,2000,6000,2000,2000,80,3900,975,2925,975,975,82,77
102,9,8538 GREEN STREET LLC,0003488897,25,Small Business,560,532,0,0,0,0,0,0,532,11440,2860,8580,2860,110,560,532
102,9,AT&T Spectrum Frontiers LLC,0027840180,0,,6398948,6079000,6081700,260367000,,,,,6081700,260308000,,,,,6398948,6079000
102,9,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,9,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,9,Aries Wireless LLC,0027834787,0,,50000,47500,49300,2064000,,,,,49300,1197000,,,,,50000,47500
102,9,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,2940,2793,2920,115000,17250,97750,17250,,2920,110400,16560,93840,16560,,2940,2793
102,9,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,9,Bluegrass Consortium,0025234709,15,Rural,16730,15893,16730,704000,105600,598400,105600,,16730,688600,103290,585310,103290,,16730,15893
102,9,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,7873200,7479540,7480200,319197000,,,,,7480200,318951000,,,,,7873200,7479540
102,9,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2435,127000,19050,107950,19050,,2435,123100,18465,104635,18465,,2564,2435
102,9,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,1400,1330,1400,87000,21750,65250,21750,21750,1400,84980,21245,63735,21245,21245,1400,1330
102,9,Crestone Wireless L.L.C.,0027851781,0,,635100,603345,604300,25949000,,,,,604300,25949000,,,,,635100,603345
102,9,"Docomo Pacific, Inc.",0004242723,0,,1050,997,1050,65000,,,,,1050,65000,,,,,1050,997
102,9,"FTC Management Group, Inc.",0004600268,15,Rural,3220,3059,3220,142000,21300,120700,21300,,3220,138600,20790,117810,20790,,3220,3059
102,9,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,9,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4958,4710,4310,147000,22050,124950,22050,,4310,140800,21120,119680,21120,,4537,4310
102,9,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,9,"LICT Wireless Broadband Company, LLC",0025243858,0,,158676,150742,107742,4909000,,,,,107742,4858700,,,,,113413,107742
102,9,"NBVDS Investment, L.L.C.",0017194986,15,Rural,5495,5220,5220,181000,27150,153850,27150,,5220,166000,24900,141100,24900,,5495,5220
102,9,"Nsight Spectrum, LLC",0020519138,0,,4468,4244,4440,135000,,,,,4440,135000,,,,,4468,4244
102,9,"Nuvera Communications, Inc.",0003739430,15,Rural,1200,1140,1200,28000,4200,23800,4200,,1200,25000,3750,21250,3750,,1200,1140
102,9,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,24000,,,,,560,22000,,,,,590,560
102,9,RSA 1 Limited Partnership,0002576411,0,,245,232,232,36000,,,,,232,36000,,,,,245,232
102,9,Rock Port Telephone Company,0004362505,0,,259,246,259,12000,,,,,259,11480,,,,,259,246
102,9,SANN Consortium,0027856186,15,Rural,1853,1760,1760,120000,18000,102000,18000,,1760,120000,18000,102000,18000,,1853,1760
102,9,"Samba Capital Partners, LLC",0027780980,25,Small Business,13800,13110,13208,511000,127750,383250,127750,33000,13208,488000,122000,366000,122000,28250,13800,13110
102,9,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3130,85000,,,,,3130,76000,,,,,3152,2994
102,9,Starry Spectrum Holdings LLC,0027855998,0,,1204316,1144100,926500,29330000,,,,,1144100,32768000,,,,,1204316,1144100
102,9,T-Mobile License LLC,0001565449,0,,13726770,13040431,12994831,459276000,,,,,13040431,448925932,,,,,13726770,13040431
102,9,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,75000,,,,,1470,73600,,,,,1470,1396
102,9,"The Alaska Wireless Network, LLC",0021818133,0,,4352,4134,4134,183000,,,,,4134,172200,,,,,4352,4134
102,9,"Trace Fiber Networks, LLC",0027848720,0,,622,590,590,31000,,,,,590,31000,,,,,622,590
102,9,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2136,2029,2136,114000,28500,85500,28500,28500,2136,108380,27095,81285,27095,27095,2136,2029
102,9,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
