auction_id,license,market,market_name,category,bidder,frn,bidding_credit_type,bidding_credit,gross_license_price,net_license_price,effective_bidding_credit
108,D46055-3,SD-055,Haakon,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46057-1,SD-057,Hamlin,C1,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46057-2,SD-057,Hamlin,C2,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46059-1,SD-059,Hand,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,12900,10965,15.0
108,D46059-2,SD-059,Hand,C2,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D46059-3,SD-059,Hand,C3,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D46061-1,SD-061,Hanson,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,10900,9265,15.0
108,D46061-2,SD-061,Hanson,C2,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D46061-3,SD-061,Hanson,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46063-1,SD-063,Harding,C1,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46063-2,SD-063,Harding,C2,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46063-3,SD-063,Harding,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46065-1,SD-065,Hughes,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,62900,53465,15.0
108,D46065-2,SD-065,Hughes,C2,T-Mobile License LLC,0001565449,,0,104000,104000,0.0
108,D46065-3,SD-065,Hughes,C3,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D46067-1,SD-067,Hutchinson,C1,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46067-2,SD-067,Hutchinson,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46067-3,SD-067,Hutchinson,C3,T-Mobile License LLC,0001565449,,0,700,700,0.0
108,D46069-1,SD-069,Hyde,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,7600,6460,15.0
108,D46069-2,SD-069,Hyde,C2,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D46069-3,SD-069,Hyde,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46071-1,SD-071,Jackson,C1,T-Mobile License LLC,0001565449,,0,900,900,0.0
108,D46071-2,SD-071,Jackson,C2,T-Mobile License LLC,0001565449,,0,900,900,0.0
108,D46071-3,SD-071,Jackson,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46073-1,SD-073,Jerauld,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,6900,5865,15.0
108,D46073-2,SD-073,Jerauld,C2,T-Mobile License LLC,0001565449,,0,13000,13000,0.0
108,D46073-3,SD-073,Jerauld,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46075-1,SD-075,Jones,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,7600,6460,15.0
108,D46075-2,SD-075,Jones,C2,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D46075-3,SD-075,Jones,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46077-1,SD-077,Kingsbury,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D46077-2,SD-077,Kingsbury,C2,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D46081-1,SD-081,Lawrence,C1,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D46081-2,SD-081,Lawrence,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D46081-3,SD-081,Lawrence,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46085-1,SD-085,Lyman,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,17000,14450,15.0
108,D46085-2,SD-085,Lyman,C2,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D46085-3,SD-085,Lyman,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46087-1,SD-087,McCook,C1,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46087-2,SD-087,McCook,C2,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46087-3,SD-087,McCook,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46089-1,SD-089,McPherson,C1,T-Mobile License LLC,0001565449,,0,115000,115000,0.0
108,D46089-2,SD-089,McPherson,C2,T-Mobile License LLC,0001565449,,0,187000,187000,0.0
108,D46089-3,SD-089,McPherson,C3,"Northern Valley Communications, LLC",0004364022,Small Business,15,36900,31365,15.0
108,D46091-1,SD-091,Marshall,C1,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D46091-2,SD-091,Marshall,C2,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D46091-3,SD-091,Marshall,C3,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D46093-1,SD-093,Meade,C1,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D46093-2,SD-093,Meade,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D46093-3,SD-093,Meade,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46095-1,SD-095,Mellette,C1,T-Mobile License LLC,0001565449,,0,600,600,0.0
108,D46095-2,SD-095,Mellette,C2,T-Mobile License LLC,0001565449,,0,600,600,0.0
108,D46095-3,SD-095,Mellette,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46097-1,SD-097,Miner,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,8400,7140,15.0
108,D46097-2,SD-097,Miner,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D46097-3,SD-097,Miner,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46103-1,SD-103,Pennington,C1,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D46103-2,SD-103,Pennington,C2,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D46103-3,SD-103,Pennington,C3,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D46105-1,SD-105,Perkins,C1,T-Mobile License LLC,0001565449,,0,800,800,0.0
108,D46105-2,SD-105,Perkins,C2,T-Mobile License LLC,0001565449,,0,800,800,0.0
108,D46105-3,SD-105,Perkins,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46107-1,SD-107,Potter,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D46107-2,SD-107,Potter,C2,T-Mobile License LLC,0001565449,,0,154000,154000,0.0
108,D46107-3,SD-107,Potter,C3,"Northern Valley Communications, LLC",0004364022,Small Business,15,36900,31365,15.0
108,D46109-1,SD-109,Roberts,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D46109-2,SD-109,Roberts,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D46109-3,SD-109,Roberts,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46111-1,SD-111,Sanborn,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,11000,9350,15.0
108,D46111-2,SD-111,Sanborn,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D46111-3,SD-111,Sanborn,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46115-1,SD-115,Spink,C1,T-Mobile License LLC,0001565449,,0,154000,154000,0.0
108,D46115-2,SD-115,Spink,C2,T-Mobile License LLC,0001565449,,0,250000,250000,0.0
108,D46115-3,SD-115,Spink,C3,"Northern Valley Communications, LLC",0004364022,Small Business,15,40900,34765,15.0
108,D46117-1,SD-117,Stanley,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,13000,11050,15.0
108,D46117-2,SD-117,Stanley,C2,T-Mobile License LLC,0001565449,,0,19000,19000,0.0
108,D46117-3,SD-117,Stanley,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46119-1,SD-119,Sully,C1,"Northern Valley Communications, LLC",0004364022,Small Business,15,6200,5270,15.0
108,D46119-2,SD-119,Sully,C2,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D46119-3,SD-119,Sully,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D46123-1,SD-123,Tripp,C1,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46123-2,SD-123,Tripp,C2,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46123-3,SD-123,Tripp,C3,T-Mobile License LLC,0001565449,,0,500,500,0.0
108,D46125-1,SD-125,Turner,C1,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46125-2,SD-125,Turner,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D46125-3,SD-125,Turner,C3,T-Mobile License LLC,0001565449,,0,800,800,0.0
108,D46127-1,SD-127,Union,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D46127-2,SD-127,Union,C2,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D46127-3,SD-127,Union,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D46129-1,SD-129,Walworth,C1,T-Mobile License LLC,0001565449,,0,127000,127000,0.0
108,D46129-2,SD-129,Walworth,C2,T-Mobile License LLC,0001565449,,0,250000,250000,0.0
108,D46129-3,SD-129,Walworth,C3,"Northern Valley Communications, LLC",0004364022,Small Business,15,36900,31365,15.0
108,D46135-1,SD-135,Yankton,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D46135-2,SD-135,Yankton,C2,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D46135-3,SD-135,Yankton,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47003-1,TN-003,Bedford,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47003-2,TN-003,Bedford,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47005-1,TN-005,Benton,C1,"Miller, David L",0032379331,Small Business,25,45900,34425,25.0
108,D47005-2,TN-005,Benton,C2,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47005-3,TN-005,Benton,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47007-1,TN-007,Bledsoe,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47007-2,TN-007,Bledsoe,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47007-3,TN-007,Bledsoe,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47009-1,TN-009,Blount,C1,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D47009-2,TN-009,Blount,C2,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D47009-3,TN-009,Blount,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47011-1,TN-011,Bradley,C1,T-Mobile License LLC,0001565449,,0,35000,35000,0.0
108,D47011-2,TN-011,Bradley,C2,T-Mobile License LLC,0001565449,,0,35000,35000,0.0
108,D47013-1,TN-013,Campbell,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47013-2,TN-013,Campbell,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47013-3,TN-013,Campbell,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47015-1,TN-015,Cannon,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47015-2,TN-015,Cannon,C2,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47015-3,TN-015,Cannon,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47017-1,TN-017,Carroll,C1,T-Mobile License LLC,0001565449,,0,63000,63000,0.0
108,D47017-2,TN-017,Carroll,C2,T-Mobile License LLC,0001565449,,0,27100,27100,0.0
108,D47017-3,TN-017,Carroll,C3,T-Mobile License LLC,0001565449,,0,2010,2010,0.0
108,D47019-1,TN-019,Carter,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47019-2,TN-019,Carter,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47019-3,TN-019,Carter,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47021-1,TN-021,Cheatham,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47021-2,TN-021,Cheatham,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47023-2,TN-023,Chester,C2,T-Mobile License LLC,0001565449,,0,17100,17100,0.0
108,D47025-1,TN-025,Claiborne,C1,United States Cellular Corporation,0004372322,,0,46000,46000,0.0
108,D47025-2,TN-025,Claiborne,C2,T-Mobile License LLC,0001565449,,0,70000,70000,0.0
108,D47025-3,TN-025,Claiborne,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47027-1,TN-027,Clay,C1,United States Cellular Corporation,0004372322,,0,541000,541000,0.0
108,D47027-2,TN-027,Clay,C2,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,491000,417350,15.0
108,D47027-3,TN-027,Clay,C3,T-Mobile License LLC,0001565449,,0,9400,9400,0.0
108,D47029-1,TN-029,Cocke,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47029-2,TN-029,Cocke,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47029-3,TN-029,Cocke,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47031-1,TN-031,Coffee,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47031-2,TN-031,Coffee,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47035-1,TN-035,Cumberland,C1,T-Mobile License LLC,0001565449,,0,42100,42100,0.0
108,D47035-2,TN-035,Cumberland,C2,T-Mobile License LLC,0001565449,,0,368000,368000,0.0
108,D47035-3,TN-035,Cumberland,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47037-1,TN-037,Davidson,C1,T-Mobile License LLC,0001565449,,0,520000,520000,0.0
108,D47037-2,TN-037,Davidson,C2,T-Mobile License LLC,0001565449,,0,100000,100000,0.0
108,D47039-1,TN-039,Decatur,C1,"Miller, David L",0032379331,Small Business,25,36900,27675,25.0
108,D47039-2,TN-039,Decatur,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47039-3,TN-039,Decatur,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47041-1,TN-041,DeKalb,C1,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,62900,53465,15.0
108,D47041-2,TN-041,DeKalb,C2,T-Mobile License LLC,0001565449,,0,85000,85000,0.0
108,D47041-3,TN-041,DeKalb,C3,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D47043-1,TN-043,Dickson,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47043-2,TN-043,Dickson,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47045-1,TN-045,Dyer,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47045-2,TN-045,Dyer,C2,T-Mobile License LLC,0001565449,,0,10100,10100,0.0
108,D47047-1,TN-047,Fayette,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47047-2,TN-047,Fayette,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47047-3,TN-047,Fayette,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47049-1,TN-049,Fentress,C1,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,446000,379100,15.0
108,D47049-2,TN-049,Fentress,C2,T-Mobile License LLC,0001565449,,0,446000,446000,0.0
108,D47049-3,TN-049,Fentress,C3,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D47051-1,TN-051,Franklin,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47051-2,TN-051,Franklin,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47051-3,TN-051,Franklin,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47053-1,TN-053,Gibson,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47053-2,TN-053,Gibson,C2,T-Mobile License LLC,0001565449,,0,17200,17200,0.0
108,D47053-3,TN-053,Gibson,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47055-1,TN-055,Giles,C1,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D47055-2,TN-055,Giles,C2,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D47055-3,TN-055,Giles,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47057-1,TN-057,Grainger,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D47057-2,TN-057,Grainger,C2,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D47057-3,TN-057,Grainger,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47059-1,TN-059,Greene,C1,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D47059-2,TN-059,Greene,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D47059-3,TN-059,Greene,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D47061-1,TN-061,Grundy,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47061-2,TN-061,Grundy,C2,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47063-1,TN-063,Hamblen,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47063-2,TN-063,Hamblen,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47063-3,TN-063,Hamblen,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D47065-1,TN-065,Hamilton,C1,T-Mobile License LLC,0001565449,,0,198000,198000,0.0
108,D47065-2,TN-065,Hamilton,C2,T-Mobile License LLC,0001565449,,0,148000,148000,0.0
108,D47067-1,TN-067,Hancock,C1,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47067-2,TN-067,Hancock,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47067-3,TN-067,Hancock,C3,T-Mobile License LLC,0001565449,,0,600,600,0.0
108,D47069-1,TN-069,Hardeman,C1,T-Mobile License LLC,0001565449,,0,154000,154000,0.0
108,D47069-2,TN-069,Hardeman,C2,T-Mobile License LLC,0001565449,,0,250000,250000,0.0
108,D47069-3,TN-069,Hardeman,C3,T-Mobile License LLC,0001565449,,0,5910,5910,0.0
108,D47071-1,TN-071,Hardin,C1,"Miller, David L",0032379331,Small Business,25,70900,53175,25.0
108,D47071-2,TN-071,Hardin,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D47071-3,TN-071,Hardin,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47073-1,TN-073,Hawkins,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47073-2,TN-073,Hawkins,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47073-3,TN-073,Hawkins,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47075-1,TN-075,Haywood,C1,T-Mobile License LLC,0001565449,,0,41000,41000,0.0
108,D47075-2,TN-075,Haywood,C2,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47077-1,TN-077,Henderson,C1,T-Mobile License LLC,0001565449,,0,63000,63000,0.0
108,D47077-2,TN-077,Henderson,C2,T-Mobile License LLC,0001565449,,0,27100,27100,0.0
108,D47079-1,TN-079,Henry,C1,"Miller, David L",0032379331,Small Business,25,104000,78000,25.0
108,D47079-2,TN-079,Henry,C2,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D47079-3,TN-079,Henry,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47081-1,TN-081,Hickman,C1,"Miller, David L",0032379331,Small Business,25,84900,63675,25.0
108,D47081-2,TN-081,Hickman,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D47081-3,TN-081,Hickman,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47083-1,TN-083,Houston,C1,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D47083-2,TN-083,Houston,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47085-1,TN-085,Humphreys,C1,"Miller, David L",0032379331,Small Business,25,62900,47175,25.0
108,D47085-2,TN-085,Humphreys,C2,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47085-3,TN-085,Humphreys,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47087-1,TN-087,Jackson,C1,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,275000,233750,15.0
108,D47087-2,TN-087,Jackson,C2,T-Mobile License LLC,0001565449,,0,275000,275000,0.0
108,D47087-3,TN-087,Jackson,C3,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D47089-1,TN-089,Jefferson,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47089-2,TN-089,Jefferson,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D47089-3,TN-089,Jefferson,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47091-1,TN-091,Johnson,C1,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47091-2,TN-091,Johnson,C2,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47091-3,TN-091,Johnson,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47095-1,TN-095,Lake,C1,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47095-2,TN-095,Lake,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47097-1,TN-097,Lauderdale,C1,T-Mobile License LLC,0001565449,,0,63000,63000,0.0
108,D47097-2,TN-097,Lauderdale,C2,T-Mobile License LLC,0001565449,,0,11200,11200,0.0
108,D47099-1,TN-099,Lawrence,C1,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47099-2,TN-099,Lawrence,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47099-3,TN-099,Lawrence,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47101-1,TN-101,Lewis,C1,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D47101-2,TN-101,Lewis,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47101-3,TN-101,Lewis,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47103-1,TN-103,Lincoln,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47103-2,TN-103,Lincoln,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47105-1,TN-105,Loudon,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47105-2,TN-105,Loudon,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47105-3,TN-105,Loudon,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47107-1,TN-107,McMinn,C1,T-Mobile License LLC,0001565449,,0,42100,42100,0.0
108,D47107-2,TN-107,McMinn,C2,T-Mobile License LLC,0001565449,,0,446000,446000,0.0
108,D47107-3,TN-107,McMinn,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47109-1,TN-109,McNairy,C1,"Miller, David L",0032379331,Small Business,25,70900,53175,25.0
108,D47109-2,TN-109,McNairy,C2,T-Mobile License LLC,0001565449,,0,24100,24100,0.0
108,D47109-3,TN-109,McNairy,C3,T-Mobile License LLC,0001565449,,0,5910,5910,0.0
108,D47111-1,TN-111,Macon,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D47111-2,TN-111,Macon,C2,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D47111-3,TN-111,Macon,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47113-2,TN-113,Madison,C2,"Miller, David L",0032379331,Small Business,25,424000,318000,25.0
108,D47115-1,TN-115,Marion,C1,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D47115-2,TN-115,Marion,C2,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D47115-3,TN-115,Marion,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47117-1,TN-117,Marshall,C1,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D47117-2,TN-117,Marshall,C2,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D47117-3,TN-117,Marshall,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47119-1,TN-119,Maury,C1,T-Mobile License LLC,0001565449,,0,130000,130000,0.0
108,D47119-2,TN-119,Maury,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D47119-3,TN-119,Maury,C3,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D47121-1,TN-121,Meigs,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47121-2,TN-121,Meigs,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D47121-3,TN-121,Meigs,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47123-1,TN-123,Monroe,C1,United States Cellular Corporation,0004372322,,0,87000,87000,0.0
108,D47123-2,TN-123,Monroe,C2,T-Mobile License LLC,0001565449,,0,170000,170000,0.0
108,D47123-3,TN-123,Monroe,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D47125-1,TN-125,Montgomery,C1,T-Mobile License LLC,0001565449,,0,301000,301000,0.0
108,D47125-2,TN-125,Montgomery,C2,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D47127-1,TN-127,Moore,C1,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47127-2,TN-127,Moore,C2,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D47129-1,TN-129,Morgan,C1,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,29900,25415,15.0
108,D47129-2,TN-129,Morgan,C2,T-Mobile License LLC,0001565449,,0,94000,94000,0.0
108,D47129-3,TN-129,Morgan,C3,T-Mobile License LLC,0001565449,,0,27000,27000,0.0
108,D47131-1,TN-131,Obion,C1,"Miller, David L",0032379331,Small Business,25,104000,78000,25.0
108,D47131-2,TN-131,Obion,C2,T-Mobile License LLC,0001565449,,0,30100,30100,0.0
108,D47131-3,TN-131,Obion,C3,T-Mobile License LLC,0001565449,,0,8510,8510,0.0
108,D47133-1,TN-133,Overton,C1,T-Mobile License LLC,0001565449,,0,656000,656000,0.0
108,D47133-2,TN-133,Overton,C2,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,541000,459850,15.0
108,D47133-3,TN-133,Overton,C3,T-Mobile License LLC,0001565449,,0,27000,27000,0.0
108,D47135-1,TN-135,Perry,C1,"Miller, David L",0032379331,Small Business,25,23900,17925,25.0
108,D47135-2,TN-135,Perry,C2,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D47135-3,TN-135,Perry,C3,T-Mobile License LLC,0001565449,,0,700,700,0.0
108,D47137-1,TN-137,Pickett,C1,Twin Lakes Telephone Cooperative Corporation,0001773670,Rural,15,115000,97750,15.0
108,D47137-2,TN-137,Pickett,C2,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D47137-3,TN-137,Pickett,C3,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D47139-1,TN-139,Polk,C1,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D47139-2,TN-139,Polk,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D47139-3,TN-139,Polk,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
